"subject","calendar.week","start","stop","arrest","employed","fin","age","race","wexp","mar","paro","prio","educ"
12,48,47,48,0,1,0,40,1,1,0,0,2,5
12,49,48,49,0,1,0,40,1,1,0,0,2,5
12,50,49,50,0,1,0,40,1,1,0,0,2,5
12,51,50,51,0,1,0,40,1,1,0,0,2,5
12,52,51,52,0,1,0,40,1,1,0,0,2,5
13,1,0,1,0,0,0,17,1,1,0,1,5,3
13,2,1,2,0,0,0,17,1,1,0,1,5,3
13,3,2,3,0,0,0,17,1,1,0,1,5,3
13,4,3,4,0,0,0,17,1,1,0,1,5,3
13,5,4,5,0,0,0,17,1,1,0,1,5,3
13,6,5,6,0,0,0,17,1,1,0,1,5,3
13,7,6,7,0,0,0,17,1,1,0,1,5,3
13,8,7,8,0,0,0,17,1,1,0,1,5,3
13,9,8,9,0,0,0,17,1,1,0,1,5,3
13,10,9,10,0,0,0,17,1,1,0,1,5,3
13,11,10,11,0,0,0,17,1,1,0,1,5,3
13,12,11,12,0,0,0,17,1,1,0,1,5,3
13,13,12,13,0,0,0,17,1,1,0,1,5,3
13,14,13,14,0,0,0,17,1,1,0,1,5,3
13,15,14,15,0,0,0,17,1,1,0,1,5,3
13,16,15,16,0,0,0,17,1,1,0,1,5,3
13,17,16,17,0,0,0,17,1,1,0,1,5,3
13,18,17,18,0,0,0,17,1,1,0,1,5,3
13,19,18,19,0,0,0,17,1,1,0,1,5,3
13,20,19,20,0,0,0,17,1,1,0,1,5,3
13,21,20,21,0,0,0,17,1,1,0,1,5,3
13,22,21,22,0,0,0,17,1,1,0,1,5,3
13,23,22,23,0,0,0,17,1,1,0,1,5,3
13,24,23,24,0,0,0,17,1,1,0,1,5,3
13,25,24,25,0,0,0,17,1,1,0,1,5,3
13,26,25,26,0,0,0,17,1,1,0,1,5,3
13,27,26,27,0,0,0,17,1,1,0,1,5,3
13,28,27,28,0,1,0,17,1,1,0,1,5,3
13,29,28,29,0,1,0,17,1,1,0,1,5,3
13,30,29,30,0,0,0,17,1,1,0,1,5,3
13,31,30,31,0,0,0,17,1,1,0,1,5,3
13,32,31,32,0,0,0,17,1,1,0,1,5,3
13,33,32,33,0,0,0,17,1,1,0,1,5,3
13,34,33,34,0,0,0,17,1,1,0,1,5,3
13,35,34,35,0,0,0,17,1,1,0,1,5,3
13,36,35,36,0,0,0,17,1,1,0,1,5,3
13,37,36,37,1,0,0,17,1,1,0,1,5,3
14,1,0,1,0,0,0,37,1,1,0,0,2,3
14,2,1,2,0,0,0,37,1,1,0,0,2,3
14,3,2,3,0,0,0,37,1,1,0,0,2,3
14,4,3,4,0,0,0,37,1,1,0,0,2,3
14,5,4,5,0,0,0,37,1,1,0,0,2,3
14,6,5,6,0,0,0,37,1,1,0,0,2,3
14,7,6,7,0,0,0,37,1,1,0,0,2,3
14,8,7,8,0,0,0,37,1,1,0,0,2,3
14,9,8,9,0,0,0,37,1,1,0,0,2,3
14,10,9,10,0,0,0,37,1,1,0,0,2,3
14,11,10,11,0,0,0,37,1,1,0,0,2,3
14,12,11,12,0,0,0,37,1,1,0,0,2,3
14,13,12,13,0,0,0,37,1,1,0,0,2,3
14,14,13,14,0,0,0,37,1,1,0,0,2,3
14,15,14,15,0,0,0,37,1,1,0,0,2,3
14,16,15,16,0,0,0,37,1,1,0,0,2,3
14,17,16,17,0,0,0,37,1,1,0,0,2,3
14,18,17,18,0,0,0,37,1,1,0,0,2,3
14,19,18,19,0,1,0,37,1,1,0,0,2,3
14,20,19,20,0,1,0,37,1,1,0,0,2,3
14,21,20,21,0,1,0,37,1,1,0,0,2,3
14,22,21,22,0,1,0,37,1,1,0,0,2,3
14,23,22,23,0,1,0,37,1,1,0,0,2,3
14,24,23,24,0,1,0,37,1,1,0,0,2,3
14,25,24,25,0,1,0,37,1,1,0,0,2,3
14,26,25,26,0,1,0,37,1,1,0,0,2,3
14,27,26,27,0,1,0,37,1,1,0,0,2,3
14,28,27,28,0,1,0,37,1,1,0,0,2,3
14,29,28,29,0,1,0,37,1,1,0,0,2,3
14,30,29,30,0,1,0,37,1,1,0,0,2,3
14,31,30,31,0,1,0,37,1,1,0,0,2,3
14,32,31,32,0,1,0,37,1,1,0,0,2,3
14,33,32,33,0,1,0,37,1,1,0,0,2,3
14,34,33,34,0,1,0,37,1,1,0,0,2,3
14,35,34,35,0,1,0,37,1,1,0,0,2,3
14,36,35,36,0,1,0,37,1,1,0,0,2,3
14,37,36,37,0,1,0,37,1,1,0,0,2,3
14,38,37,38,0,1,0,37,1,1,0,0,2,3
14,39,38,39,0,1,0,37,1,1,0,0,2,3
14,40,39,40,0,1,0,37,1,1,0,0,2,3
14,41,40,41,0,1,0,37,1,1,0,0,2,3
14,42,41,42,0,1,0,37,1,1,0,0,2,3
14,43,42,43,0,1,0,37,1,1,0,0,2,3
14,44,43,44,0,1,0,37,1,1,0,0,2,3
14,45,44,45,0,1,0,37,1,1,0,0,2,3
14,46,45,46,0,1,0,37,1,1,0,0,2,3
14,47,46,47,0,1,0,37,1,1,0,0,2,3
14,48,47,48,0,1,0,37,1,1,0,0,2,3
14,49,48,49,0,1,0,37,1,1,0,0,2,3
14,50,49,50,0,1,0,37,1,1,0,0,2,3
14,51,50,51,0,1,0,37,1,1,0,0,2,3
14,52,51,52,0,1,0,37,1,1,0,0,2,3
15,1,0,1,0,0,0,20,1,0,0,1,3,4
15,2,1,2,0,0,0,20,1,0,0,1,3,4
15,3,2,3,0,0,0,20,1,0,0,1,3,4
15,4,3,4,0,0,0,20,1,0,0,1,3,4
15,5,4,5,0,0,0,20,1,0,0,1,3,4
15,6,5,6,0,0,0,20,1,0,0,1,3,4
15,7,6,7,0,0,0,20,1,0,0,1,3,4
15,8,7,8,0,0,0,20,1,0,0,1,3,4
15,9,8,9,0,0,0,20,1,0,0,1,3,4
15,10,9,10,0,0,0,20,1,0,0,1,3,4
15,11,10,11,0,0,0,20,1,0,0,1,3,4
15,12,11,12,0,0,0,20,1,0,0,1,3,4
15,13,12,13,0,0,0,20,1,0,0,1,3,4
15,14,13,14,0,0,0,20,1,0,0,1,3,4
15,15,14,15,0,1,0,20,1,0,0,1,3,4
15,16,15,16,0,1,0,20,1,0,0,1,3,4
15,17,16,17,0,1,0,20,1,0,0,1,3,4
15,18,17,18,0,1,0,20,1,0,0,1,3,4
15,19,18,19,0,1,0,20,1,0,0,1,3,4
15,20,19,20,0,1,0,20,1,0,0,1,3,4
15,21,20,21,0,1,0,20,1,0,0,1,3,4
15,22,21,22,0,1,0,20,1,0,0,1,3,4
15,23,22,23,0,1,0,20,1,0,0,1,3,4
15,24,23,24,0,0,0,20,1,0,0,1,3,4
15,25,24,25,1,0,0,20,1,0,0,1,3,4
16,1,0,1,0,0,1,22,1,1,0,1,2,3
16,2,1,2,0,1,1,22,1,1,0,1,2,3
16,3,2,3,0,1,1,22,1,1,0,1,2,3
16,4,3,4,0,1,1,22,1,1,0,1,2,3
16,5,4,5,0,1,1,22,1,1,0,1,2,3
16,6,5,6,0,1,1,22,1,1,0,1,2,3
16,7,6,7,0,1,1,22,1,1,0,1,2,3
16,8,7,8,0,1,1,22,1,1,0,1,2,3
16,9,8,9,0,1,1,22,1,1,0,1,2,3
16,10,9,10,0,1,1,22,1,1,0,1,2,3
16,11,10,11,0,1,1,22,1,1,0,1,2,3
16,12,11,12,0,1,1,22,1,1,0,1,2,3
16,13,12,13,0,1,1,22,1,1,0,1,2,3
16,14,13,14,0,1,1,22,1,1,0,1,2,3
16,15,14,15,0,1,1,22,1,1,0,1,2,3
16,16,15,16,0,1,1,22,1,1,0,1,2,3
16,17,16,17,0,1,1,22,1,1,0,1,2,3
16,18,17,18,0,1,1,22,1,1,0,1,2,3
16,19,18,19,0,1,1,22,1,1,0,1,2,3
16,20,19,20,0,1,1,22,1,1,0,1,2,3
16,21,20,21,0,1,1,22,1,1,0,1,2,3
16,22,21,22,0,1,1,22,1,1,0,1,2,3
16,23,22,23,0,1,1,22,1,1,0,1,2,3
16,24,23,24,0,1,1,22,1,1,0,1,2,3
16,25,24,25,0,1,1,22,1,1,0,1,2,3
16,26,25,26,0,1,1,22,1,1,0,1,2,3
16,27,26,27,0,1,1,22,1,1,0,1,2,3
16,28,27,28,0,1,1,22,1,1,0,1,2,3
16,29,28,29,0,1,1,22,1,1,0,1,2,3
16,30,29,30,0,1,1,22,1,1,0,1,2,3
16,31,30,31,0,1,1,22,1,1,0,1,2,3
16,32,31,32,0,1,1,22,1,1,0,1,2,3
16,33,32,33,0,1,1,22,1,1,0,1,2,3
16,34,33,34,0,1,1,22,1,1,0,1,2,3
16,35,34,35,0,1,1,22,1,1,0,1,2,3
16,36,35,36,0,1,1,22,1,1,0,1,2,3
16,37,36,37,0,1,1,22,1,1,0,1,2,3
16,38,37,38,0,1,1,22,1,1,0,1,2,3
16,39,38,39,0,1,1,22,1,1,0,1,2,3
16,40,39,40,0,1,1,22,1,1,0,1,2,3
16,41,40,41,0,1,1,22,1,1,0,1,2,3
16,42,41,42,0,1,1,22,1,1,0,1,2,3
16,43,42,43,0,1,1,22,1,1,0,1,2,3
16,44,43,44,0,1,1,22,1,1,0,1,2,3
16,45,44,45,0,1,1,22,1,1,0,1,2,3
16,46,45,46,1,0,1,22,1,1,0,1,2,3
17,1,0,1,0,0,0,19,1,0,0,0,7,3
17,2,1,2,0,0,0,19,1,0,0,0,7,3
17,3,2,3,0,0,0,19,1,0,0,0,7,3
17,4,3,4,0,0,0,19,1,0,0,0,7,3
17,5,4,5,0,0,0,19,1,0,0,0,7,3
17,6,5,6,0,0,0,19,1,0,0,0,7,3
17,7,6,7,0,0,0,19,1,0,0,0,7,3
17,8,7,8,0,0,0,19,1,0,0,0,7,3
17,9,8,9,0,0,0,19,1,0,0,0,7,3
17,10,9,10,0,0,0,19,1,0,0,0,7,3
17,11,10,11,0,0,0,19,1,0,0,0,7,3
17,12,11,12,0,0,0,19,1,0,0,0,7,3
17,13,12,13,0,0,0,19,1,0,0,0,7,3
17,14,13,14,0,1,0,19,1,0,0,0,7,3
17,15,14,15,0,1,0,19,1,0,0,0,7,3
17,16,15,16,0,1,0,19,1,0,0,0,7,3
17,17,16,17,0,1,0,19,1,0,0,0,7,3
17,18,17,18,0,1,0,19,1,0,0,0,7,3
17,19,18,19,0,0,0,19,1,0,0,0,7,3
17,20,19,20,0,0,0,19,1,0,0,0,7,3
17,21,20,21,0,0,0,19,1,0,0,0,7,3
17,22,21,22,0,0,0,19,1,0,0,0,7,3
17,23,22,23,0,0,0,19,1,0,0,0,7,3
17,24,23,24,0,0,0,19,1,0,0,0,7,3
17,25,24,25,0,0,0,19,1,0,0,0,7,3
17,26,25,26,0,0,0,19,1,0,0,0,7,3
17,27,26,27,0,0,0,19,1,0,0,0,7,3
17,28,27,28,1,0,0,19,1,0,0,0,7,3
18,1,0,1,0,0,0,20,1,0,0,0,2,3
18,2,1,2,0,0,0,20,1,0,0,0,2,3
18,3,2,3,0,0,0,20,1,0,0,0,2,3
18,4,3,4,0,0,0,20,1,0,0,0,2,3
18,5,4,5,0,0,0,20,1,0,0,0,2,3
18,6,5,6,0,0,0,20,1,0,0,0,2,3
18,7,6,7,0,0,0,20,1,0,0,0,2,3
18,8,7,8,0,0,0,20,1,0,0,0,2,3
18,9,8,9,0,0,0,20,1,0,0,0,2,3
18,10,9,10,0,0,0,20,1,0,0,0,2,3
18,11,10,11,0,0,0,20,1,0,0,0,2,3
18,12,11,12,0,0,0,20,1,0,0,0,2,3
18,13,12,13,0,0,0,20,1,0,0,0,2,3
18,14,13,14,0,0,0,20,1,0,0,0,2,3
18,15,14,15,0,1,0,20,1,0,0,0,2,3
18,16,15,16,0,1,0,20,1,0,0,0,2,3
18,17,16,17,0,1,0,20,1,0,0,0,2,3
18,18,17,18,0,1,0,20,1,0,0,0,2,3
18,19,18,19,0,1,0,20,1,0,0,0,2,3
18,20,19,20,0,1,0,20,1,0,0,0,2,3
18,21,20,21,0,1,0,20,1,0,0,0,2,3
18,22,21,22,0,1,0,20,1,0,0,0,2,3
18,23,22,23,0,1,0,20,1,0,0,0,2,3
18,24,23,24,0,1,0,20,1,0,0,0,2,3
18,25,24,25,0,1,0,20,1,0,0,0,2,3
18,26,25,26,0,1,0,20,1,0,0,0,2,3
18,27,26,27,0,1,0,20,1,0,0,0,2,3
18,28,27,28,0,1,0,20,1,0,0,0,2,3
18,29,28,29,0,1,0,20,1,0,0,0,2,3
18,30,29,30,0,1,0,20,1,0,0,0,2,3
18,31,30,31,0,1,0,20,1,0,0,0,2,3
18,32,31,32,0,1,0,20,1,0,0,0,2,3
18,33,32,33,0,1,0,20,1,0,0,0,2,3
18,34,33,34,0,0,0,20,1,0,0,0,2,3
18,35,34,35,0,0,0,20,1,0,0,0,2,3
18,36,35,36,0,0,0,20,1,0,0,0,2,3
18,37,36,37,0,0,0,20,1,0,0,0,2,3
18,38,37,38,0,0,0,20,1,0,0,0,2,3
18,39,38,39,0,0,0,20,1,0,0,0,2,3
18,40,39,40,0,0,0,20,1,0,0,0,2,3
18,41,40,41,0,0,0,20,1,0,0,0,2,3
18,42,41,42,0,0,0,20,1,0,0,0,2,3
18,43,42,43,0,0,0,20,1,0,0,0,2,3
18,44,43,44,0,0,0,20,1,0,0,0,2,3
18,45,44,45,0,0,0,20,1,0,0,0,2,3
18,46,45,46,0,0,0,20,1,0,0,0,2,3
18,47,46,47,0,0,0,20,1,0,0,0,2,3
18,48,47,48,0,0,0,20,1,0,0,0,2,3
18,49,48,49,0,0,0,20,1,0,0,0,2,3
18,50,49,50,0,0,0,20,1,0,0,0,2,3
18,51,50,51,0,0,0,20,1,0,0,0,2,3
18,52,51,52,0,0,0,20,1,0,0,0,2,3
19,1,0,1,0,0,0,25,1,0,0,1,12,3
19,2,1,2,0,0,0,25,1,0,0,1,12,3
19,3,2,3,0,0,0,25,1,0,0,1,12,3
19,4,3,4,0,0,0,25,1,0,0,1,12,3
19,5,4,5,0,0,0,25,1,0,0,1,12,3
19,6,5,6,0,0,0,25,1,0,0,1,12,3
19,7,6,7,0,0,0,25,1,0,0,1,12,3
19,8,7,8,0,0,0,25,1,0,0,1,12,3
19,9,8,9,0,0,0,25,1,0,0,1,12,3
19,10,9,10,0,0,0,25,1,0,0,1,12,3
19,11,10,11,0,0,0,25,1,0,0,1,12,3
19,12,11,12,0,1,0,25,1,0,0,1,12,3
19,13,12,13,0,1,0,25,1,0,0,1,12,3
19,14,13,14,0,1,0,25,1,0,0,1,12,3
19,15,14,15,0,1,0,25,1,0,0,1,12,3
19,16,15,16,0,1,0,25,1,0,0,1,12,3
19,17,16,17,0,1,0,25,1,0,0,1,12,3
19,18,17,18,0,1,0,25,1,0,0,1,12,3
19,19,18,19,0,1,0,25,1,0,0,1,12,3
19,20,19,20,0,1,0,25,1,0,0,1,12,3
19,21,20,21,0,1,0,25,1,0,0,1,12,3
19,22,21,22,0,1,0,25,1,0,0,1,12,3
19,23,22,23,0,0,0,25,1,0,0,1,12,3
19,24,23,24,0,0,0,25,1,0,0,1,12,3
19,25,24,25,0,0,0,25,1,0,0,1,12,3
19,26,25,26,0,0,0,25,1,0,0,1,12,3
19,27,26,27,0,0,0,25,1,0,0,1,12,3
19,28,27,28,0,0,0,25,1,0,0,1,12,3
19,29,28,29,0,0,0,25,1,0,0,1,12,3
19,30,29,30,0,0,0,25,1,0,0,1,12,3
19,31,30,31,0,0,0,25,1,0,0,1,12,3
19,32,31,32,0,1,0,25,1,0,0,1,12,3
19,33,32,33,0,1,0,25,1,0,0,1,12,3
19,34,33,34,0,1,0,25,1,0,0,1,12,3
19,35,34,35,0,1,0,25,1,0,0,1,12,3
19,36,35,36,0,1,0,25,1,0,0,1,12,3
19,37,36,37,0,1,0,25,1,0,0,1,12,3
19,38,37,38,0,1,0,25,1,0,0,1,12,3
19,39,38,39,0,1,0,25,1,0,0,1,12,3
19,40,39,40,0,1,0,25,1,0,0,1,12,3
19,41,40,41,0,1,0,25,1,0,0,1,12,3
19,42,41,42,0,1,0,25,1,0,0,1,12,3
19,43,42,43,0,1,0,25,1,0,0,1,12,3
19,44,43,44,0,1,0,25,1,0,0,1,12,3
19,45,44,45,0,1,0,25,1,0,0,1,12,3
19,46,45,46,0,1,0,25,1,0,0,1,12,3
19,47,46,47,0,1,0,25,1,0,0,1,12,3
19,48,47,48,0,1,0,25,1,0,0,1,12,3
19,49,48,49,0,1,0,25,1,0,0,1,12,3
19,50,49,50,0,1,0,25,1,0,0,1,12,3
19,51,50,51,0,1,0,25,1,0,0,1,12,3
19,52,51,52,0,1,0,25,1,0,0,1,12,3
20,1,0,1,0,0,0,24,0,1,0,1,1,3
20,2,1,2,0,1,0,24,0,1,0,1,1,3
20,3,2,3,0,1,0,24,0,1,0,1,1,3
20,4,3,4,0,0,0,24,0,1,0,1,1,3
20,5,4,5,0,0,0,24,0,1,0,1,1,3
20,6,5,6,0,0,0,24,0,1,0,1,1,3
20,7,6,7,0,0,0,24,0,1,0,1,1,3
20,8,7,8,0,0,0,24,0,1,0,1,1,3
20,9,8,9,0,1,0,24,0,1,0,1,1,3
20,10,9,10,0,1,0,24,0,1,0,1,1,3
20,11,10,11,0,1,0,24,0,1,0,1,1,3
20,12,11,12,0,1,0,24,0,1,0,1,1,3
20,13,12,13,0,1,0,24,0,1,0,1,1,3
20,14,13,14,0,1,0,24,0,1,0,1,1,3
20,15,14,15,0,0,0,24,0,1,0,1,1,3
20,16,15,16,0,0,0,24,0,1,0,1,1,3
20,17,16,17,0,0,0,24,0,1,0,1,1,3
20,18,17,18,0,1,0,24,0,1,0,1,1,3
20,19,18,19,0,1,0,24,0,1,0,1,1,3
20,20,19,20,0,1,0,24,0,1,0,1,1,3
20,21,20,21,0,1,0,24,0,1,0,1,1,3
20,22,21,22,0,1,0,24,0,1,0,1,1,3
20,23,22,23,0,1,0,24,0,1,0,1,1,3
20,24,23,24,0,1,0,24,0,1,0,1,1,3
20,25,24,25,0,1,0,24,0,1,0,1,1,3
20,26,25,26,0,1,0,24,0,1,0,1,1,3
20,27,26,27,0,1,0,24,0,1,0,1,1,3
20,28,27,28,0,1,0,24,0,1,0,1,1,3
20,29,28,29,0,0,0,24,0,1,0,1,1,3
20,30,29,30,0,0,0,24,0,1,0,1,1,3
20,31,30,31,0,0,0,24,0,1,0,1,1,3
20,32,31,32,0,0,0,24,0,1,0,1,1,3
20,33,32,33,0,0,0,24,0,1,0,1,1,3
20,34,33,34,0,0,0,24,0,1,0,1,1,3
20,35,34,35,0,0,0,24,0,1,0,1,1,3
20,36,35,36,0,0,0,24,0,1,0,1,1,3
20,37,36,37,0,0,0,24,0,1,0,1,1,3
20,38,37,38,0,0,0,24,0,1,0,1,1,3
20,39,38,39,0,0,0,24,0,1,0,1,1,3
20,40,39,40,0,0,0,24,0,1,0,1,1,3
20,41,40,41,0,0,0,24,0,1,0,1,1,3
20,42,41,42,0,0,0,24,0,1,0,1,1,3
20,43,42,43,0,0,0,24,0,1,0,1,1,3
20,44,43,44,0,0,0,24,0,1,0,1,1,3
20,45,44,45,0,0,0,24,0,1,0,1,1,3
20,46,45,46,0,0,0,24,0,1,0,1,1,3
20,47,46,47,0,0,0,24,0,1,0,1,1,3
20,48,47,48,0,0,0,24,0,1,0,1,1,3
20,49,48,49,0,0,0,24,0,1,0,1,1,3
20,50,49,50,0,0,0,24,0,1,0,1,1,3
20,51,50,51,0,0,0,24,0,1,0,1,1,3
20,52,51,52,0,0,0,24,0,1,0,1,1,3
21,1,0,1,0,0,0,23,1,0,0,1,4,3
21,2,1,2,0,0,0,23,1,0,0,1,4,3
21,3,2,3,0,0,0,23,1,0,0,1,4,3
21,4,3,4,0,0,0,23,1,0,0,1,4,3
21,5,4,5,0,0,0,23,1,0,0,1,4,3
21,6,5,6,0,0,0,23,1,0,0,1,4,3
21,7,6,7,0,0,0,23,1,0,0,1,4,3
21,8,7,8,0,0,0,23,1,0,0,1,4,3
21,9,8,9,0,0,0,23,1,0,0,1,4,3
21,10,9,10,0,0,0,23,1,0,0,1,4,3
21,11,10,11,0,0,0,23,1,0,0,1,4,3
21,12,11,12,0,0,0,23,1,0,0,1,4,3
21,13,12,13,0,0,0,23,1,0,0,1,4,3
21,14,13,14,0,0,0,23,1,0,0,1,4,3
21,15,14,15,0,0,0,23,1,0,0,1,4,3
21,16,15,16,0,0,0,23,1,0,0,1,4,3
21,17,16,17,0,0,0,23,1,0,0,1,4,3
21,18,17,18,0,0,0,23,1,0,0,1,4,3
21,19,18,19,0,0,0,23,1,0,0,1,4,3
21,20,19,20,0,0,0,23,1,0,0,1,4,3
21,21,20,21,0,0,0,23,1,0,0,1,4,3
21,22,21,22,0,0,0,23,1,0,0,1,4,3
21,23,22,23,0,0,0,23,1,0,0,1,4,3
21,24,23,24,0,0,0,23,1,0,0,1,4,3
21,25,24,25,0,0,0,23,1,0,0,1,4,3
21,26,25,26,0,0,0,23,1,0,0,1,4,3
21,27,26,27,0,0,0,23,1,0,0,1,4,3
21,28,27,28,0,0,0,23,1,0,0,1,4,3
21,29,28,29,0,0,0,23,1,0,0,1,4,3
21,30,29,30,0,0,0,23,1,0,0,1,4,3
21,31,30,31,0,1,0,23,1,0,0,1,4,3
21,32,31,32,0,1,0,23,1,0,0,1,4,3
21,33,32,33,0,1,0,23,1,0,0,1,4,3
21,34,33,34,0,0,0,23,1,0,0,1,4,3
21,35,34,35,0,0,0,23,1,0,0,1,4,3
21,36,35,36,0,0,0,23,1,0,0,1,4,3
21,37,36,37,0,0,0,23,1,0,0,1,4,3
21,38,37,38,0,0,0,23,1,0,0,1,4,3
21,39,38,39,0,0,0,23,1,0,0,1,4,3
21,40,39,40,0,0,0,23,1,0,0,1,4,3
21,41,40,41,0,0,0,23,1,0,0,1,4,3
21,42,41,42,0,0,0,23,1,0,0,1,4,3
21,43,42,43,0,0,0,23,1,0,0,1,4,3
21,44,43,44,0,0,0,23,1,0,0,1,4,3
21,45,44,45,0,0,0,23,1,0,0,1,4,3
21,46,45,46,0,0,0,23,1,0,0,1,4,3
21,47,46,47,0,0,0,23,1,0,0,1,4,3
21,48,47,48,0,0,0,23,1,0,0,1,4,3
21,49,48,49,0,0,0,23,1,0,0,1,4,3
21,50,49,50,0,0,0,23,1,0,0,1,4,3
21,51,50,51,0,0,0,23,1,0,0,1,4,3
21,52,51,52,0,1,0,23,1,0,0,1,4,3
22,1,0,1,0,0,1,44,1,1,1,1,0,3
22,2,1,2,0,1,1,44,1,1,1,1,0,3
22,3,2,3,0,1,1,44,1,1,1,1,0,3
22,4,3,4,0,1,1,44,1,1,1,1,0,3
22,5,4,5,0,1,1,44,1,1,1,1,0,3
22,6,5,6,0,1,1,44,1,1,1,1,0,3
22,7,6,7,0,1,1,44,1,1,1,1,0,3
22,8,7,8,0,1,1,44,1,1,1,1,0,3
22,9,8,9,0,1,1,44,1,1,1,1,0,3
22,10,9,10,0,1,1,44,1,1,1,1,0,3
22,11,10,11,0,1,1,44,1,1,1,1,0,3
22,12,11,12,0,1,1,44,1,1,1,1,0,3
22,13,12,13,0,1,1,44,1,1,1,1,0,3
22,14,13,14,0,1,1,44,1,1,1,1,0,3
22,15,14,15,0,1,1,44,1,1,1,1,0,3
22,16,15,16,0,1,1,44,1,1,1,1,0,3
22,17,16,17,0,1,1,44,1,1,1,1,0,3
22,18,17,18,0,1,1,44,1,1,1,1,0,3
22,19,18,19,0,1,1,44,1,1,1,1,0,3
22,20,19,20,0,1,1,44,1,1,1,1,0,3
22,21,20,21,0,1,1,44,1,1,1,1,0,3
22,22,21,22,0,1,1,44,1,1,1,1,0,3
22,23,22,23,0,1,1,44,1,1,1,1,0,3
22,24,23,24,0,1,1,44,1,1,1,1,0,3
22,25,24,25,0,1,1,44,1,1,1,1,0,3
22,26,25,26,0,1,1,44,1,1,1,1,0,3
22,27,26,27,0,1,1,44,1,1,1,1,0,3
22,28,27,28,0,1,1,44,1,1,1,1,0,3
22,29,28,29,0,1,1,44,1,1,1,1,0,3
22,30,29,30,0,1,1,44,1,1,1,1,0,3
22,31,30,31,0,1,1,44,1,1,1,1,0,3
22,32,31,32,0,1,1,44,1,1,1,1,0,3
22,33,32,33,0,1,1,44,1,1,1,1,0,3
22,34,33,34,0,1,1,44,1,1,1,1,0,3
22,35,34,35,0,1,1,44,1,1,1,1,0,3
22,36,35,36,0,1,1,44,1,1,1,1,0,3
22,37,36,37,0,1,1,44,1,1,1,1,0,3
22,38,37,38,0,1,1,44,1,1,1,1,0,3
22,39,38,39,0,1,1,44,1,1,1,1,0,3
22,40,39,40,0,1,1,44,1,1,1,1,0,3
22,41,40,41,0,1,1,44,1,1,1,1,0,3
22,42,41,42,0,1,1,44,1,1,1,1,0,3
22,43,42,43,0,1,1,44,1,1,1,1,0,3
22,44,43,44,0,1,1,44,1,1,1,1,0,3
22,45,44,45,0,1,1,44,1,1,1,1,0,3
22,46,45,46,0,1,1,44,1,1,1,1,0,3
22,47,46,47,0,1,1,44,1,1,1,1,0,3
22,48,47,48,0,1,1,44,1,1,1,1,0,3
22,49,48,49,0,1,1,44,1,1,1,1,0,3
22,50,49,50,0,1,1,44,1,1,1,1,0,3
22,51,50,51,0,1,1,44,1,1,1,1,0,3
22,52,51,52,0,1,1,44,1,1,1,1,0,3
23,1,0,1,0,0,1,29,1,1,0,1,2,4
23,2,1,2,0,0,1,29,1,1,0,1,2,4
23,3,2,3,0,0,1,29,1,1,0,1,2,4
23,4,3,4,0,0,1,29,1,1,0,1,2,4
23,5,4,5,0,0,1,29,1,1,0,1,2,4
23,6,5,6,0,0,1,29,1,1,0,1,2,4
23,7,6,7,0,0,1,29,1,1,0,1,2,4
23,8,7,8,0,0,1,29,1,1,0,1,2,4
23,9,8,9,0,0,1,29,1,1,0,1,2,4
23,10,9,10,0,0,1,29,1,1,0,1,2,4
23,11,10,11,0,0,1,29,1,1,0,1,2,4
23,12,11,12,0,0,1,29,1,1,0,1,2,4
23,13,12,13,0,0,1,29,1,1,0,1,2,4
23,14,13,14,0,0,1,29,1,1,0,1,2,4
23,15,14,15,0,0,1,29,1,1,0,1,2,4
23,16,15,16,0,0,1,29,1,1,0,1,2,4
23,17,16,17,0,0,1,29,1,1,0,1,2,4
23,18,17,18,0,0,1,29,1,1,0,1,2,4
23,19,18,19,0,0,1,29,1,1,0,1,2,4
23,20,19,20,0,0,1,29,1,1,0,1,2,4
23,21,20,21,0,0,1,29,1,1,0,1,2,4
23,22,21,22,0,0,1,29,1,1,0,1,2,4
23,23,22,23,0,0,1,29,1,1,0,1,2,4
23,24,23,24,1,0,1,29,1,1,0,1,2,4
24,1,0,1,0,1,1,28,0,1,0,1,1,3
24,2,1,2,0,1,1,28,0,1,0,1,1,3
24,3,2,3,0,1,1,28,0,1,0,1,1,3
24,4,3,4,0,0,1,28,0,1,0,1,1,3
24,5,4,5,0,0,1,28,0,1,0,1,1,3
24,6,5,6,0,1,1,28,0,1,0,1,1,3
24,7,6,7,0,1,1,28,0,1,0,1,1,3
24,8,7,8,0,1,1,28,0,1,0,1,1,3
24,9,8,9,0,1,1,28,0,1,0,1,1,3
24,10,9,10,0,1,1,28,0,1,0,1,1,3
24,11,10,11,0,1,1,28,0,1,0,1,1,3
24,12,11,12,0,1,1,28,0,1,0,1,1,3
24,13,12,13,0,1,1,28,0,1,0,1,1,3
24,14,13,14,0,1,1,28,0,1,0,1,1,3
24,15,14,15,0,1,1,28,0,1,0,1,1,3
24,16,15,16,0,1,1,28,0,1,0,1,1,3
24,17,16,17,0,1,1,28,0,1,0,1,1,3
24,18,17,18,0,1,1,28,0,1,0,1,1,3
24,19,18,19,0,1,1,28,0,1,0,1,1,3
24,20,19,20,0,1,1,28,0,1,0,1,1,3
24,21,20,21,0,1,1,28,0,1,0,1,1,3
